CLAVE,CAT_MANEJO,NOM_ANP,TIPO_POL,NOM_POLIG,FEC_DECRET,ESTADO,MUNICIPIO,CAT_UICN,FUENTE,SUP_DECRE,HECTARES,SUPTER_CAL,SUPMAR_CAL,Has_Ramsar,FID_Concesiones_mineras_Agosto_2012,TITULO,IDENTICO,TITU_DERIV,TITULO_ANT,CLASE,EXPEDIENTE,AGENCIA,NOMBRELOTE,MUNICIPIO_1,ESTAMU,FECHA_SOL,SUPERFICIE,TITULAR,SUST1,SUST2,SUST3,SUST4,SUST5,SUST6,SUST7,SUST8,SUST9,EXPEDICION,VIGENCIA,ISLA,OBSERVA,CONDICION,TIPO_CAN,FECHA_OF,HECTAREAS
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,10388,196852,,,186830,EXPLOT.,321.42/1365,96,MOTA DEL CURA Y EL CARRIZO No. 2,MUZQUIZ,COAH.,04/05/1993,462.5,MINERA Y ENERGIA DEL NORESTE S.A DE C.V..,CAR,,,,,,,,,08/13/1993,05/15/2040,,,VIGENTE,,,460.001095281
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,10389,196853,,,186829,EXPLOT.,321.42/1366,96,MOTA DEL CURA Y EL CARRIZO No. 3,MUZQUIZ,COAH.,04/05/1993,474.1,MINERA Y ENERGIA DEL NORESTE S.A.DE C.V.,CAR,,,,,,,,,08/13/1993,05/15/2040,,,VIGENTE,,,471.45960162
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,1154,228478,,,,EXPLOR.,16123,7,NUEVA ROSITA 5,SAN JUAN DE SABINAS,COAH.,07/29/2005,74.32,"INDUSTRIAL MINERA MEXICO, S.A. DE C.V.",CAR,TSP,,,,,,,,11/24/2006,11/23/2056,,,VIGENTE,,,73.9509396282
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,1227,227351,,,,EXPLOR.,15888,7,LA FE 12,SAN JUAN DE SABINAS,COAH.,02/09/2005,661.6,"INDUSTRIAL MINERA MEXICO, S.A. DE C.V.",CAR,TSP,,,,,,,,06/14/2006,06/13/2056,,,VIGENTE,,,658.245823301
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,6064,223614,,,208180,EXPLOT.,7/1/1449,96,LA CONCHITA,SAN JUAN DE SABINAS,COAH.,08/03/2004,1981,"COMPAÑIA MINERA ZAPALINAME, S.A. DE  C.V.",CAR,,,,,,,,,01/21/2005,01/20/2055,,,VIGENTE,,,1971.36041982
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,1181,227755,,,,EXPLOR.,16340,7,MACHO,MUZQUIZ,COAH.,01/06/2006,89.58,CESAR LUIS CENICEROS MARIN,CAR,TSP,,,,,,,,08/10/2006,08/09/2056,,,VIGENTE,,,89.0908572878
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,9977,219065,,,199818,EXPLOT.,7/1.3/982,96,AMPL. LOS MUZQUIZ  No. 3,MUZQUIZ,COAH.,11/12/1999,17.47,"MINERIA Y ENERGIA DEL NORESTE, S.A.",CAR,,,,,,,,,02/04/2003,02/03/2053,,,VIGENTE,,,17.3788119974
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,14668,224155,,,216846,R-EXPLOR,7/2/66,7,REDUCCION SANTA ROSA FRACC. I,ABASOLO,COAH.,09/29/2004,275500,"MINERALES MONCLOVA, S.A. DE C.V.",CAR,,,,,,,,,04/15/2005,06/04/2008,,,VIGENTE,,,287323.169612
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,1181,227755,,,,EXPLOR.,16340,7,MACHO,MUZQUIZ,COAH.,01/06/2006,89.58,CESAR LUIS CENICEROS MARIN,CAR,TSP,,,,,,,,08/10/2006,08/09/2056,,,VIGENTE,,,89.0908572878
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,10395,198196,,,187679,EXPLOT.,321.42/1364,96,MOTA DEL CURA Y EL CARRIZO NO. 1,MUZQUIZ,COAH.,09/25/1992,416.5,MINERA Y ENERGIA DEL NORESTE S.A.DE C.V.,CAR,,,,,,,,,11/05/1993,09/16/2040,,,VIGENTE,,,414.147317633
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,14668,224155,,,216846,R-EXPLOR,7/2/66,7,REDUCCION SANTA ROSA FRACC. I,ABASOLO,COAH.,09/29/2004,275500,"MINERALES MONCLOVA, S.A. DE C.V.",CAR,,,,,,,,,04/15/2005,06/04/2008,,,VIGENTE,,,287323.169612
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,1181,227755,,,,EXPLOR.,16340,7,MACHO,MUZQUIZ,COAH.,01/06/2006,89.58,CESAR LUIS CENICEROS MARIN,CAR,TSP,,,,,,,,08/10/2006,08/09/2056,,,VIGENTE,,,89.0908572878
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,10398,196851,,,186834,EXPLOT.,321.42/1322,96,LOS MUZQUIZ No. 3,MUZQUIZ,COAH.,04/05/1993,466.5,MINERA Y ENERGIA DEL NORESTE S.A.DE C.V.,CAR,,,,,,,,,08/13/1993,05/15/2040,,,VIGENTE,,,463.890974412
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,14668,224155,,,216846,R-EXPLOR,7/2/66,7,REDUCCION SANTA ROSA FRACC. I,ABASOLO,COAH.,09/29/2004,275500,"MINERALES MONCLOVA, S.A. DE C.V.",CAR,,,,,,,,,04/15/2005,06/04/2008,,,VIGENTE,,,287323.169612
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,1227,227351,,,,EXPLOR.,15888,7,LA FE 12,SAN JUAN DE SABINAS,COAH.,02/09/2005,661.6,"INDUSTRIAL MINERA MEXICO, S.A. DE C.V.",CAR,TSP,,,,,,,,06/14/2006,06/13/2056,,,VIGENTE,,,658.245823301
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,14943,213952,,,,EXPLOR.,14237,7,PASO DEL COYOTE 2,SAN JUAN DE SABINAS,COAH.,12/29/1997,100,JOSE PABLO GUZMAN LOPEZ Y SOC.,CAR,,,,,,,,,07/13/2001,07/12/2007,,,VIGENTE,,,99.5113466898
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,14945,213954,,,,EXPLOR.,14239,7,PASO DEL COYOTE 4,SAN JUAN DE SABINAS,COAH.,12/29/1997,100,JOSE PABLO GUZMAN LOPEZ Y SOC.,CAR,,,,,,,,,07/13/2001,07/12/2007,,,VIGENTE,,,99.5097513677
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,1228,227446,,,,EXPLOR.,15891,7,NOGALITOS 3,MUZQUIZ,COAH.,02/16/2005,114.8,GLORIA LUZ YUTANI CURI,CAR,TSP,,,,,,,,06/23/2006,06/22/2056,,,VIGENTE,,,114.214734041
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,6266,211978,,,201864,EXPLOT.,7/1.3/721,96,SANTI FRACC. I,MUZQUIZ,COAH.,01/07/1997,1824,GILBERTO GUERRA DE LA GARZA Y SOC.,CAR,,,,,,,,,08/18/2000,08/17/2050,,,VIGENTE,,,1814.78600731
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,14651,224850,,,,EXPLOR.,15879,7,NOGALITOS 3,MUZQUIZ,COAH.,01/31/2005,115.6,JOSE ROGELIO SANCHEZ SANCHEZ,CAR,TSP,,,,,,,,06/15/2005,06/14/2011,,,VIGENTE,,,114.973648404
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,6033,226231,,,198612,EXPLOT.,7/1/1034,96,GUADALUPE VICTORIA FRACC. II FRACC. I,SABINAS,COAH.,12/16/1999,23.99,EJIDO GUADALUPE VICTORIA,CAR,TSP,,,,,,,,12/02/2005,12/01/2055,,,VIGENTE,,,23.8587129767
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,6144,219408,,,214629,EXPLOT.,7/1.3/939,96,SAN CARLOS (RETITULACION),SABINAS,COAH.,09/13/1999,608.7,"FERVIM INGENIERIA, S.A. DE C.V.",Au,Ag,Pb,Cu,Zn,,,,,03/04/2003,10/25/2051,,,VIGENTE,,,605.335395811
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,25274,235079,,,211911,D-EXPLOR,7/3/143,7,MEXA II FRAC. B,SABINAS,COAH.,08/03/2009,41.92,"ALVA RAM DE AGUJITA, S.A. DE C.V.",,CAR,,,,,,,,10/02/2009,07/27/2050,,,VIGENTE,,,41.6882028434
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,6033,226231,,,198612,EXPLOT.,7/1/1034,96,GUADALUPE VICTORIA FRACC. II FRACC. I,SABINAS,COAH.,12/16/1999,23.99,EJIDO GUADALUPE VICTORIA,CAR,TSP,,,,,,,,12/02/2005,12/01/2055,,,VIGENTE,,,23.8587129767
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,23379,198611,,,,EXPLOR.,7461,96,GUADALUPE VICTORIA FRACC. I,SABINAS,COAH.,01/04/1993,22.98,EJIDO GUADALUPE VICTORIA,CAR,,,,,,,,,12/17/1993,12/16/1999,,,VIGENTE,,,22.8487002716
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,25274,235079,,,211911,D-EXPLOR,7/3/143,7,MEXA II FRAC. B,SABINAS,COAH.,08/03/2009,41.92,"ALVA RAM DE AGUJITA, S.A. DE C.V.",,CAR,,,,,,,,10/02/2009,07/27/2050,,,VIGENTE,,,41.6882028434
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,6034,226232,,,198612,EXPLOT.,7/1/1034,96,GUADALUPE VICTORIA FRACC. II FRACC. II,SABINAS,COAH.,12/16/1999,37.07,EJIDO GUADALUPE VICTORIA,CAR,TSP,,,,,,,,12/02/2005,12/01/2055,,,VIGENTE,,,36.8608083654
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,6144,219408,,,214629,EXPLOT.,7/1.3/939,96,SAN CARLOS (RETITULACION),SABINAS,COAH.,09/13/1999,608.7,"FERVIM INGENIERIA, S.A. DE C.V.",Au,Ag,Pb,Cu,Zn,,,,,03/04/2003,10/25/2051,,,VIGENTE,,,605.335395811
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,15027,205060,,,,EXPLOR.,7797,96,LUPITA FRACCION II,SABINAS,COAH.,10/10/1994,3.582,"MATERIALES INDUSTRIALIZADOS, S.A. DE C.V.",CAR,,,,,,,,,06/17/1997,06/16/2003,,,VIGENTE,,,3.5620316149
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,6035,226233,,,198612,EXPLOT.,7/1/1034,96,GUADALUPE VICTORIA FRACC. II FRACC. III,SABINAS,COAH.,12/16/1999,1.85,EJIDO GUADALUPE VICTORIA,CAR,TSP,,,,,,,,12/02/2005,12/01/2055,,,VIGENTE,,,1.8400657877
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,6081,222927,,,205059,EXPLOT.,7/1.3/1356,96,LUPITA FRACCION I,SABINAS,COAH.,05/27/2003,7261,"MATERIALES INDUSTRIALIZADOS, S.A. DE C.V.",CAR,,,,,,,,,09/21/2004,09/20/2054,,,VIGENTE,,,7219.44988316
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,25274,235079,,,211911,D-EXPLOR,7/3/143,7,MEXA II FRAC. B,SABINAS,COAH.,08/03/2009,41.92,"ALVA RAM DE AGUJITA, S.A. DE C.V.",,CAR,,,,,,,,10/02/2009,07/27/2050,,,VIGENTE,,,41.6882028434
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,6036,226234,,,198612,EXPLOT.,7/1/1034,96,GUADALUPE VICTORIA FRACC. II FRACC. IV,SABINAS,COAH.,12/16/1999,3.075,EJIDO GUADALUPE VICTORIA,CAR,TSP,,,,,,,,12/02/2005,12/01/2055,,,VIGENTE,,,3.0577327185
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,6081,222927,,,205059,EXPLOT.,7/1.3/1356,96,LUPITA FRACCION I,SABINAS,COAH.,05/27/2003,7261,"MATERIALES INDUSTRIALIZADOS, S.A. DE C.V.",CAR,,,,,,,,,09/21/2004,09/20/2054,,,VIGENTE,,,7219.44988316
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,25273,235078,,,211911,D-EXPLOR,7/3/143,7,MEXA II FRAC. A,SABINAS,COAH.,08/03/2009,210.3,"ALVA RAM DE AGUJITA, S.A. DE C.V.",,CAR,,,,,,,,10/02/2009,07/27/2050,,,VIGENTE,,,209.182324776
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,6043,225871,,,210560,EXPLOT.,7/1/1507,7,EL RETOÑO,SABINAS,COAH.,09/09/2005,19.71,RAFAEL ROBLES REYES,CAR,TSP,,,,,,,,11/04/2005,11/03/2055,,,VIGENTE,,,19.598998696
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,6159,219356,,,216861,EXPLOT.,7/1.3/888,96,LOS MORALES III,SABINAS,COAH.,06/30/1999,567.5,"MATERIALES INDUSTRIALIZADOS, S.A. DE C.V.",CAR,,,,,,,,,02/27/2003,06/04/2052,,,VIGENTE,,,564.436802137
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,6185,219161,,,216890,EXPLOT.,7/4/7,96,LA REYNA FRACC. II,SABINAS,COAH.,11/21/2002,22.31,"COMPAÑIA MINERA AMECA, S.A. DE C.V.",CAR,,,,,,,,,02/14/2003,06/04/2052,,,VIGENTE,,,22.1836039515
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,6047,225882,,,202045,EXPLOT.,7/1.3/1259,96,EL ESPULGUE 1 FRACC. E,SABINAS,COAH.,10/09/2001,91.83,LUIS GONZALEZ GARZA Y SOCIOS,CAR,TSP,,,,,,,,11/04/2005,11/03/2055,,,VIGENTE,,,91.3562652921
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,6283,161543,,,075473,D-EXPLOT,321.42/465,96,CLOETE SUR,SABINAS,COAH.,03/17/1975,440,SALVADOR VILLAMAR VILLAMAR  30%,CAR,,,,,,,,,04/25/1975,04/24/2000,,,VIGENTE,,,437.74783764
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,30446,240283,,,,EXPLOR.,17922,7,ALGO FRACC. B,SABINAS,COAH.,11/26/2010,3.563,ALFONSO GONZALEZ GARZA,CAR,TSP,,,,,,,,05/17/2012,05/16/2062,,,VIGENTE,,,3.5448807763
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,6078,222890,,,207026,EXPLOT.,7/1/1408,96,J - 2,SABINAS,COAH.,03/26/2004,0.0789,"MINERA GE-TE, S.A. DE C.V.",CAR,,,,,,,,,09/14/2004,09/13/2054,,,VIGENTE,,,0.078500018
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,6171,219315,,,216920,EXPLOT.,7/1.3/952,96,JORGE ALBERTO,SAN JUAN DE SABINAS,COAH.,09/17/1999,46.14,SALVADOR GONZALEZ CHAVEZ,CAR,,,,,,,,,02/25/2003,06/04/2052,,,VIGENTE,,,49.2572702784
