CLIENTE,EDO,FOLIO,PRODUCTO,TONS,MONTO,
COMPLEJO AGROPECUARIO INDUSTRIAL DE TIZAYUCAN SA DE CV,MORELOS,170390611,SORGO,254,56529.58,PUT
FABRICA  Y  LABORATORIO  DE ALIMENTOS  PARA  GANADERIA Y AVICULTURA SA DE CV,MORELOS,170390645,SORGO,635,141323.96,PUT
COMPLEJO AGROPECUARIO INDUSTRIAL DE TIZAYUCAN SA DE CV,MORELOS,170390678,SORGO,381,84794.38,PUT
FABRICA   Y   LABORATORIO   DE ALIMENTOS  PARA  GANADERIA Y AVICULTURA SA DE CV,MORELOS,170390702,SORGO,381,84794.38,PUT
FABRICA  Y  LABORATORIO  DE ALIMENTOS  PARA  GANADERIA Y AVICULTURA SA DE CV,MORELOS,170390736,SORGO,381,84794.38,PUT
COMPLEJO AGROPECUARIO INDUSTRIAL DE TIZAYUCAN SA DE CV,MORELOS,170390769,SORGO,127,28264.79,PUT
FRANCISCO  ROBERTO  DEL  NIÑO JESUS,PUEBLA,210390167,SORGO,762,169588.75,PUT
GRUPO PECUARIO SAN ANTONIO S.A. DE C.V.,PUEBLA,210390183,SORGO,889,197853.54,PUT
COMPLEJO AGROPECUARIO INDUSTRIAL DE TIZAYUCAN SA DE CV,PUEBLA,210390209,SORGO,254,56529.58,PUT
PAUL RICHERT MOCK,PUEBLA,210390142,SORGO,635,141323.96,PUT
GRUPO PECUARIO SAN ANTONIO S.A. DE C.V.,MORELOS,170390413,SORGO,1651,367442.3,PUT
COMPLEJO AGROPECUARIO INDUSTRIAL DE TIZAYUCAN SA DE CV,MORELOS,170390439,SORGO,127,28264.79,PUT
COMPLEJO AGROPECUARIO INDUSTRIAL DE TIZAYUCAN SA DE CV,MORELOS,170390462,SORGO,508,113059.17,PUT
COMPLEJO AGROPECUARIO INDUSTRIAL DE TIZAYUCAN SA DE CV,MORELOS,170390496,SORGO,127,28264.79,PUT
COMPLEJO AGROPECUARIO INDUSTRIAL DE TIZAYUCAN SA DE CV,MORELOS,170390520,SORGO,508,113059.17,PUT
COMPLEJO AGROPECUARIO INDUSTRIAL DE TIZAYUCAN SA DE CV,MORELOS,170390447,SORGO,254,63199.58,PUT
COMPLEJO AGROPECUARIO INDUSTRIAL DE TIZAYUCAN SA DE CV,MORELOS,170390470,SORGO,635,157998.96,PUT
COMPLEJO AGROPECUARIO INDUSTRIAL DE TIZAYUCAN SA DE CV,MORELOS,170390504,SORGO,254,63199.58,PUT
COMPLEJO AGROPECUARIO INDUSTRIAL DE TIZAYUCAN SA DE CV,MORELOS,170390538,SORGO,635,157998.96,PUT
COMPLEJO AGROPECUARIO INDUSTRIAL DE TIZAYUCAN SA DE CV,MORELOS,170390561,SORGO,762,189598.75,PUT
COMPLEJO AGROPECUARIO INDUSTRIAL DE TIZAYUCAN SA DE CV,MORELOS,170390595,SORGO,635,157998.96,PUT
COMPLEJO AGROPECUARIO INDUSTRIAL DE TIZAYUCAN SA DE CV,MORELOS,170390629,SORGO,508,126399.17,PUT
FABRICA Y LABORATORIO DE ALIMENTOS  PARA  GANADERIA Y AVICULTURA SA DE CV,MORELOS,170390652,SORGO,889,221198.54,PUT
COMPLEJO AGROPECUARIO INDUSTRIAL DE TIZAYUCAN SA DE CV,MORELOS,170390686,SORGO,635,157998.96,PUT
FABRICA Y LABORATORIO DE ALIMENTOS  PARA  GANADERIA Y AVICULTURA SA DE CV,MORELOS,170390710,SORGO,508,126399.17,PUT
FABRICA Y LABORATORIO DE ALIMENTOS  PARA  GANADERIA Y AVICULTURA SA DE CV,MORELOS,170390744,SORGO,635,157998.96,PUT
COMPLEJO AGROPECUARIO INDUSTRIAL DE TIZAYUCAN SA DE CV,MORELOS,170390777,SORGO,254,63199.58,PUT
COMPLEJO AGROPECUARIO INDUSTRIAL DE TIZAYUCAN SA DE CV,PUEBLA,210390217,SORGO,381,94799.38,PUT
CUNA SORGUERA DE SAN AGUSTIN TEPEXCO SPR DE RL,MORELOS,170390785,SORGO,127,22261.79,CALL
CUNA SORGUERA DE SAN AGUSTIN TEPEXCO SPR DE RL,MORELOS,170390785,SORGO,127,22261.79,CALL
CUNA SORGUERA DE SAN AGUSTIN TEPEXCO SPR DE RL,MORELOS,170390785,SORGO,127,22261.79,CALL
GRUPO DE PRODUCTORES EL CRUCERO SPR DE RI,MORELOS,170390728,SORGO,381,66785.38,CALL
GRUPO DE PRODUCTORES EL CRUCERO SPR DE RI,MORELOS,170390728,SORGO,254,44523.58,CALL
GRUPO DE PRODUCTORES EL CRUCERO SPR DE RI,MORELOS,170390728,SORGO,254,44523.58,CALL
TELT PIEDRA SPR DE RL,MORELOS,170390637,SORGO,254,44523.58,CALL
TELT PIEDRA SPR DE RL,MORELOS,170390637,SORGO,254,44523.58,CALL
TELT PIEDRA SPR DE RL,MORELOS,170390637,SORGO,254,44523.58,CALL
GRUPO ALTERON DE ATOTONILCO SPR DE RL,MORELOS,170390603,SORGO,381,66785.38,CALL
GRUPO ALTERON DE ATOTONILCO SPR DE RL,MORELOS,170390603,SORGO,381,66785.38,CALL
GRUPO ALTERON DE ATOTONILCO SPR DE RL,MORELOS,170390603,SORGO,381,66785.38,CALL
GRUPO DE PRODUCTORES PIONEROS DEL SUR DE TEPALCINGO SPR DE RL,MORELOS,170390579,SORGO,508,89047.17,CALL
GRUPO DE PRODUCTORES PIONEROS DEL SUR DE TEPALCINGO SPR DE RL,MORELOS,170390579,SORGO,381,66785.38,CALL
GRUPO DE PRODUCTORES PIONEROS DEL SUR DE TEPALCINGO SPR DE RL,MORELOS,170390579,SORGO,381,66785.38,CALL
GANADEROS DE CHILACASCO SPR DE RL,MORELOS,170390512,SORGO,127,22261.79,CALL
GANADEROS DE CHILACASCO SPR DE RL,MORELOS,170390512,SORGO,127,22261.79,CALL
GANADEROS DE CHILACASCO SPR DE RL,MORELOS,170390512,SORGO,127,22261.79,CALL
GRUPO DE PRODUCTORES DE TENOCHTITLAN DE TEPALCINGO SPR DE RL,MORELOS,170390488,SORGO,381,66785.38,CALL
GRUPO   DE   PRODUCTORES   DE TENOCHTITLAN DE TEPALCINGO SPR DE RL,MORELOS,170390488,SORGO,381,66785.38,CALL
GRUPO DE PRODUCTORES DE TENOCHTITLAN DE TEPALCINGO SPR DE RL,MORELOS,170390488,SORGO,381,66785.38,CALL
CAMPO CHICAPA SPR DE RL,MORELOS,170390454,SORGO,127,22261.79,CALL
CAMPO CHICAPA SPR DE RL,MORELOS,170390454,SORGO,127,22261.79,CALL
CAMPO CHICAPA SPR DE RL,MORELOS,170390454,SORGO,127,22261.79,CALL
AGRICULTORES DEL VALLE DE SAN MIGUEL AGUACOMULICAN SPR DE RL DE CV,MORELOS,170390421,SORGO,127,22261.79,CALL
AGRICULTORES DEL VALLE DE SAN MIGUEL AGUACOMULICAN SPR DE RL DE CV,MORELOS,170390421,SORGO,1524,267141.5,CALL
AGRICULTORES DEL VALLE DE SAN MIGUEL AGUACOMULICAN SPR DE RL DE CV,PUEBLA,210390159,SORGO,635,111308.96,CALL
CUNA SORGUERA DE SAN AGUSTIN TEPEXCO SPR DE RL,PUEBLA,210390225,SORGO,127,22928.79,CALL
CUNA SORGUERA DE SAN AGUSTIN TEPEXCO SPR DE RL,PUEBLA,210390225,SORGO,254,45857.58,CALL
CUNA SORGUERA DE SAN AGUSTIN TEPEXCO SPR DE RL,PUEBLA,210390225,SORGO,254,45857.58,CALL
AGRICULTORES DEL VALLE DE SAN MIGUEL AGUACOMULICAN SPR DE RL DE CV,PUEBLA,210390191,SORGO,889,160501.54,CALL
AGRICULTORES DEL VALLE DE SAN MIGUEL AGUACOMULICAN SPR DE RL DE CV,PUEBLA,210390175,SORGO,762,137572.75,CALL
GRUPO LOS TEMECATES SPR DE RL,MORELOS,170390751,SORGO,254,45857.58,CALL
GRUPO LOS TEMECATES SPR DE RL,MORELOS,170390751,SORGO,381,68786.38,CALL
GRUPO LOS TEMECATES SPR DE RL,MORELOS,170390751,SORGO,381,68786.38,CALL
AGROSALITRE SPR DEL,MORELOS,170390694,SORGO,254,45857.58,CALL
AGROSALITRE SPR DEL,MORELOS,170390694,SORGO,762,137572.75,CALL
PRODUCTORES DE GRANOS BASICOS DE TEPALCINGO SPR DE RL,MORELOS,170390660,SORGO,508,91715.17,CALL
PRODUCTORES DE GRANOS BASICOS DE TEPALCINGO SPR DE RL,MORELOS,170390660,SORGO,508,91715.17,CALL
PRODUCTORES DE GRANOS BASICOS DE TEPALCINGO SPR DE RL,MORELOS,170390660,SORGO,508,91715.17,CALL
GRUPO DE PRODUCTORES TEPATZIN SPR DE RL,MORELOS,170390546,SORGO,508,91715.17,CALL
GRUPO DE PRODUCTORES TEPATZIN SPR DE RL,MORELOS,170390546,SORGO,381,68786.38,CALL
GRUPO DE PRODUCTORES TEPATZIN SPR DE RL,MORELOS,170390546,SORGO,254,45857.58,CALL
COMPLEJO AGROPECUARIO INDUSTRIAL DE TIZAYUCAN SA DE CV,MORELOS,170390520,SORGO,127,28931.79,PUT
GRUPO DE PRODUCTORES TEPATZIN SPR DE RL,MORELOS,170390546,SORGO,127,21594.79,CALL
MULTISERVICIOS 2001 SA DE CV,GUANAJUATO,110392057,SORGO,889,197853.54,PUT
MULTISERVICIOS 2001 SA DE CV,MICHOACÁN,160390548,SORGO,127,28264.79,PUT
MULTISERVICIOS 2001 SA DE CV,GUANAJUATO,110392065,SORGO,889,221198.54,PUT
MULTISERVICIOS 2001 SA DE CV,MICHOACÁN,160390555,SORGO,127,31599.79,PUT
JOEL CARRERA VALTIERRA,GUANAJUATO,110392073,SORGO,1016,178094.34,CALL
JOEL CARRERA VALTIERRA,GUANAJUATO,110392073,SORGO,762,137572.75,CALL
GUSTAVO GRANADOS ARAIZA,MICHOACÁN,160390563,SORGO,254,45857.58,CALL
ALMIDONES MEXICANOS SA DE CV,ZACATECAS,320290224,MAÍZ,1524,335175.5,PUT
FORRAJES EL DOLLAR S DE RL MI,TAMAULIPAS,280395401,SORGO,7239,1573074.14,PUT
MANUEL MIRON LOPEZ,TAMAULIPAS,280395427,SORGO,1270,275977.92,PUT
REFUGIO NARVAEZ HERNANDEZ,TAMAULIPAS,280395419,SORGO,7239,1306941.14,CALL
BRUNO TEODORO VERLAGE EWEN,TAMAULIPAS,280395435,SORGO,1270,229287.92,CALL
ALMIDONES MEXICANOS SA DE CV,JALISCO,140290040,MAÍZ,127,28264.79,PUT
MOLINOS DEL FENIX SA DE CV,ZACATECAS,320590086,TRIGO,4491,1527035.14,PUT
AGUMAG SPR DE RI,ZACATECAS,320590094,TRIGO,4491,1240892.14,CALL
BUENAVENTURA GRUPO PECUARIO SA DE CV,OAXACA,200390094,SORGO,5080,810431.68,PUT
BUENAVENTURA GRUPO PECUARIO SA DE CV,OAXACA,200390110,SORGO,10160,1620863.36,PUT
ITSMO NUEVO MILENIO SPR DE RL,OAXACA,200390102,SORGO,1270,309327.92,CALL
ITSMO NUEVO MILENIO SPR DE RL,OAXACA,200390102,SORGO,1270,309327.92,CALL
ITSMO NUEVO MILENIO SPR DE RL,OAXACA,200390102,SORGO,2540,618655.84,CALL
ITSMO NUEVO MILENIO SPR DE RL,OAXACA,200390128,SORGO,10160,2474623.36,CALL
AL GRANERO DE LOS LLANOS SPR DE RL,DURANGO,100290014,MAÍZ,2286,364694.26,PUT
ESTABLO LAS PALOMAS SA DE CV,ZACATECAS,320290273,MAÍZ,254,40521.58,PUT
ESTABLO LAS PALOMAS SA DE CV,ZACATECAS,320290257,MAÍZ,254,40521.58,PUT
ESTABLO LAS PALOMAS SA DE CV,ZACATECAS,320290232,MAÍZ,762,121564.75,PUT
AGRICOLA GARMAR S DE PR DE RL,DURANGO,100290022,MAÍZ,2286,556790.26,CALL
PETER REDECOP HARDER,ZACATECAS,320290281,MAÍZ,254,61865.58,CALL
RUBEN PIEDRA AVALOS,ZACATECAS,320290265,MAÍZ,254,61865.58,CALL
DAVID BRAUN MARTENS,ZACATECAS,320290240,MAÍZ,762,185596.75,CALL
ALMIDONES MEXICANOS SA DE CV,JALISCO,140290057,MAÍZ,1143,170341.13,PUT
ALMIDONES MEXICANOS SA DE CV,JALISCO,140290065,MAÍZ,2540,378535.84,PUT
BUENAVENTURA GRUPO PECUARIO SA DE CV,OAXACA,200390136,SORGO,5080,770411.68,PUT
PRODUCTORES DE SORGO Y GANADO BOVINO DE NILTEPEC SC DE RL,OAXACA,200390144,SORGO,5080,1304011.68,CALL
ALFREDO CASILLAS CASILLAS,GUANAJUATO,110392206,SORGO,2540,385205.84,PUT
ALFREDO CASILLAS CASILLAS,GUANAJUATO,110392230,SORGO,1778,269644.09,PUT
BH COMERCIALIZADORA SA DE CV,MICHOACÁN,160390597,SORGO,1016,154082.34,PUT
AGRIBRANDS PURINA MEXICO SA DE CV,GUANAJUATO,110392263,SORGO,3175,481507.3,PUT
NUTRIMENTOS AGROPECUARIOS PURINA SA DE CV,GUANAJUATO,110392289,SORGO,4826,731891.1,PUT
ALFREDO CASILLAS CASILLAS,GUANAJUATO,110392214,SORGO,2540,458575.84,PUT
ALFREDO CASILLAS CASILLAS,GUANAJUATO,110392248,SORGO,1651,298074.3,PUT
AGROPAZAGE SPR DE RI,GUANAJUATO,110392222,SORGO,5080,1304011.68,CALL
PRODUCTORES  ASOCIADOS  DE ABASOLO,GUANAJUATO,110392255,SORGO,3429,880207.88,CALL
EL BARATILLO DE LOS PEREZ SPR DE RL,MICHOACÁN,160390605,SORGO,1016,260802.34,CALL
PRODCUTORES DE TRIMASO SPR DE RL,GUANAJUATO,110392271,SORGO,3175,815007.3,CALL
PRODUCTORES DE TRIMASO SPR DE RL,GUANAJUATO,110392297,SORGO,635,163001.46,CALL
PRODUCTORES DE TRIMASO SPR DE RL,GUANAJUATO,110392297,SORGO,4191,1108826.14,CALL
FABRICA  Y  LABORATORIO  DE ALIMENTOS  PARA  GANADERIA Y AVICULTURA SA DE CV,MORELOS,170390793,SORGO,127,19260.29,PUT
FABRICA  Y  LABORATORIO  DE ALIMENTOS  PARA  GANADERIA Y AVICULTURA SA DE CV,MORELOS,170390827,SORGO,508,77041.17,PUT
FABRICA  Y  LABORATORIO  DE ALIMENTOS  PARA  GANADERIA Y AVICULTURA SA DE CV,MORELOS,170390850,SORGO,762,115561.75,PUT
FABRICA  Y  LABORATORIO  DE ALIMENTOS  PARA  GANADERIA Y AVICULTURA SA DE CV,MORELOS,170390801,SORGO,127,22928.79,PUT
FABRICA  Y  LABORATORIO  DE ALIMENTOS  PARA  GANADERIA Y AVICULTURA SA DE CV,MORELOS,170390835,SORGO,762,137572.75,PUT
FABRICA  Y  LABORATORIO  DE ALIMENTOS  PARA  GANADERIA Y AVICULTURA SA DE CV,MORELOS,170390868,SORGO,1397,252216.71,PUT
PRODUCTORES  AGRICOLAS  DE TEPALCINGO SPR DE RL,MORELOS,170390819,SORGO,127,32933.79,CALL
PRODUCTORES  AGRICOLAS  DE TEPALCINGO SPR DE RL,MORELOS,170390819,SORGO,127,32933.79,CALL
PRODUCTORES DE SORGO Y ALGO MAS DE TELPANCINGO SPR DE RL,MORELOS,170390843,SORGO,508,131735.17,CALL
PRODUCTORES DE SORGO Y ALGO MAS DE TELPANCINGO SPR DE RL,MORELOS,170390843,SORGO,381,98801.38,CALL
PRODUCTORES DE SORGO Y ALGO MAS DE TELPANCINGO SPR DE RL,MORELOS,170390843,SORGO,254,65867.58,CALL
PRODUCTORES DE SORGO Y ALGO MAS DE TELPANCINGO SPR DE RL,MORELOS,170390843,SORGO,127,33600.79,CALL
PRODUCTORES  DE  SORGO  DE TEPALCINGO SPR DE RL,MORELOS,170390876,SORGO,762,201604.75,CALL
PRODUCTORES  DE  SORGO  DE TEPALCINGO SPR DE RL,MORELOS,170390876,SORGO,762,201604.75,CALL
PRODUCTORES  DE  SORGO  DE TEPALCINGO SPR DE RL,MORELOS,170390876,SORGO,635,168003.96,CALL
AGROPECUARIA ANA LAURA,OAXACA,200390193,SORGO,635,134653.96,PUT
BUENAVENTURA GRUPO PECUARIO SA DE CV,OAXACA,200390177,SORGO,2921,619408.22,PUT
CAMPI ALIMENTOS SA DE CV,OAXACA,200390151,SORGO,5080,1077231.68,PUT
CONSEJO ESTATAL DE SORGUEROS DE OAXACA AC,OAXACA,200390169,SORGO,5080,957171.68,CALL
CONSEJO ESTATAL DE SORGUEROS DE OAXACA AC,OAXACA,200390185,SORGO,2921,550373.72,CALL
CONSEJO ESTATAL DE SORGUEROS DE OAXACA AC,OAXACA,200390201,SORGO,635,119646.46,CALL
CAMPI ALIMENTOS SA DE CV,OAXACA,200390219,SORGO,4953,1206378.89,PUT
CANSEJO ESTATAL DE SORGUEROS DE OAXACA AC,OAXACA,200390227,SORGO,2413,460993.05,CALL
CANSEJO ESTATAL DE SORGUEROS DE OAXACA AC,OAXACA,200390227,SORGO,2540,485255.84,CALL
AGROPECUARIA KAMANRY SPR DE RL,MICHOACÁN,160390613,SORGO,2540,538615.84,PUT
MULTIGRANOS DEL BAJIO SPR DE RL,MICHOACÁN,160390621,SORGO,2540,478585.84,CALL
BACHOCO SA DE CV,BC,20390332,SORGO,127,28264.79,PUT
BACHOCO SA DE CV,BC,20390340,SORGO,254,63866.58,PUT
TORTAJADA AND JIMENEZ FARMERS SA DE CV,BC,20390357,SORGO,381,67785.88,CALL
ALMIDONES MEXICANOS SA DE CV,JALISCO,140290073,MAÍZ,5080,1130591.68,PUT
ALMIDONES MEXICANOS SA DE CV,JALISCO,140290081,MAÍZ,2159,480501.46,PUT
GLADIS FARIAS BAROCIO,OAXACA,200390250,SORGO,4064,904473.34,PUT
ALIMENTOS   BALANCEADOS   LA CUMBRE SA DE CV,OAXACA,200390235,SORGO,4064,904473.34,PUT
CAMPESINOS  PRODUCTORES  DE SORGO REGION ITSMO SPR DE RL,OAXACA,200390243,SORGO,4064,723049.34,CALL
CAMPESINOS  PRODUCTORES  DE SORGO REGION ITSMO SPR DE RL,OAXACA,200390268,SORGO,4064,723049.34,CALL
GUICURIM SPR DE RI,SONORA,260390752,SORGO,2540,458575.84,PUT
CAMPUNY SPR DE RI,SONORA,260390760,SORGO,2540,291825.84,CALL
CAMPOGRANOS MANITOGA SPR DE RL DE CV,CHIHUAHUA,80390222,SORGO,1778,395707.09,PUT
ACOPIADORA SAN ANTONIO SC DE RL DE CV,CHIHUAHUA,80390230,SORGO,1778,316334.09,CALL
ASOCIACION DE AVICULTORES DE LOS MOCHIS,SINALOA,250390333,SORGO,6477,1169368.39,PUT
AGROINSDUSTRIAL DEL VALLE SA DE CV,SINALOA,250390341,SORGO,6477,735651.64,CALL
PRODUCTORES  AGRICOLAS  DE SALVATIERRA SPR DE RL,GUANAJUATO,110392313,SORGO,3048,678355.01,CALL
RAFAEL ABREGO OSORNIO,GUANAJUATO,110392305,SORGO,5080,1130591.68,PUT
PRODUCTORES  AGRICOLAS  DE SANTIAGO,GUANAJUATO,110392339,SORGO,3048,542287.01,CALL
AGRICOLA AGUILAR SA DE CV,GUANAJUATO,110392321,SORGO,5080,903811.68,PUT
SU POLLO SA DE CV,JALISCO,140290131,MAÍZ,1016,226118.34,PUT
SU POLLO SA DE CV,JALISCO,140290107,MAIZ,1016,226118.34,PUT
SU POLLO SA DE CV,JALISCO,140290123,MAÍZ,4572,1149598.51,PUT
SU POLLO SA DE CV,JALISCO,140290099,MAÍZ,4572,1149598.51,PUT
PRODUCTORES DE MAIZ SAN PEDRO SPR DE RL,JALISCO,140290149,MAÍZ,5588,994192.85,CALL
AGRICULTURA CONFIABLE SPR DE RL,JALISCO,140290115,MAÍZ,1905,338929.38,CALL
AGRICULTURA CONFIABLE SPR DE RL,JALISCO,140290115,MAÍZ,1905,338929.38,CALL
AGRICULTURA CONFIABLE SPR DE RL,JALISCO,140290115,MAÍZ,1778,316334.09,CALL
AVICULTORES Y PRODUCTORES EL CALVARIO SA DE CV,CHIAPAS,70490032,SOYA,14832,6570606.33,PUT
AVICULTORES Y PRODUCTORES EL CALVARIO SA DE CV,CHIAPAS,70490016,SOYA,20820,9222961.18,PUT
ASOCIACION AGRICOLA LOCAL DE PRODUCTORES DE GRANOS Y FRUTAS DEL MUNICIPIO DE MAZATAN,CHIAPAS,70490040,SOYA,3946,1748142.97,CALL
ASOCIACION  AGRICOLA  LOCAL  DE PRODUCTORES DE GRANOS Y FRUTAS DEL MUNICIPIO DE MAZATAN,CHIAPAS,70490040,SOYA,10886,4822463.36,CALL
UNION DE EJIDOS DE EMILIANO ZAPATA DE RI,CHIAPAS,70490024,SOYA,20820,9222961.18,CALL
FORRAJES TESITAN SA DE CV,JALISCO,140290198,MAÍZ,3810,635217.12,PUT
FORRAJES TESITAN SA DE CV,JALISCO,140290172,MAÍZ,3810,635217.12,PUT
PRODUCTORES DE MAIZ SAN PEDRO SPR DE RL,JALISCO,140290206,MAÍZ,3810,772557.12,CALL
AGRICULTURA CONFIABLE SPR DE RL,JALISCO,140290180,MAÍZ,1270,257519.04,CALL
AGRICULTURA CONFIABLE SPR DE RL,JALISCO,140290180,MAÍZ,1270,257519.04,CALL
AGRICULTURA CONFIABLE SPR DE RL,JALISCO,140290180,MAÍZ,1270,257519.04,CALL
ALMIDONES MEXICANOS SA DE CV,JALISCO,140290164,MAÍZ,889,148217.33,PUT
ALMIDONES MEXICANOS SA DE CV,JALISCO,140290156,MAÍZ,9398,1566868.9,PUT
JOSE RAMON LOZANO TRASLOSHEROS,PUEBLA,210390233,SORGO,1778,296434.66,PUT
JOSE RAMON LOZANO TRASLOSHEROS,PUEBLA,210390258,SORGO,1397,232912.94,PUT
JOSE RAMON LOZANO TRASLOSHEROS,PUEBLA,210390274,SORGO,635,105869.52,PUT
JOSE RAMON LOZANO TRASLOSHEROS,PUEBLA,210390290,SORGO,381,63521.71,PUT
JOSE RAMON LOZANO TRASLOSHEROS,PUEBLA,210390316,SORGO,381,63521.71,PUT
JOSE RAMON LOZANO TRASLOSHEROS,PUEBLA,210390332,SORGO,254,42347.81,PUT
JOSE RAMON LOZANO TRASLOSHEROS,PUEBLA,210390357,SORGO,381,63521.71,PUT
JOSE RAMON LOZANO TRASLOSHEROS,MORELOS,170390884,SORGO,1778,296434.66,PUT
OCOTLAN DE TEPEXCO SPR DE RI,PUEBLA,210390241,SORGO,1778,360526.66,CALL
SOCIEDAD DE PRODUCTORES DE SORGO DE COYULA SPR DE RL,PUEBLA,210390266,SORGO,1397,283270.94,CALL
TLAPIXQUIAPAN S DE PR DE RL,PUEBLA,210380282,SORGO,635,128759.52,CALL
SOCIEDAD DE PRODUCTORES DE LA SOLEDAD MORELOS SPR DE RI,PUEBLA,210380308,SORGO,381,77255.71,CALL
PRODUCTORES DE SORGO EL PROGRESO SPR DE RL,PUEBLA,210390324,SORGO,381,77255.71,CALL
PRODUCTORES RURALES EL MANATIAL DE AXOCOPAN SPR DE RL,PUEBLA,210390340,SORGO,254,51503.81,CALL
COMUNIDADES PRODUCTORAS DE SORGO DEL MUNICIPIO DE ATLIXCO SPR DE RL DE CV,PUEBLA,210390365,SORGO,381,77255.71,CALL
RANCHO VIEJO DE TEPEXCO SPR DE RI,MORELOS,170390892,SORGO,1778,360526.66,CALL
AGROPECUARIA TARASCA S DE PR DE RL,MICHOACÁN,160390639,SORGO,3175,602922.6,PUT
AGRICULTORES DEL RANCHO SAN ISISDRO SPR DE RL,MICHOACÁN,160390647,SORGO,3175,578397.6,CALL
JOSE RAMON LOZANO TRASLOSHEROS,PUEBLA,210390373,SORGO,381,72350.71,PUT
CAMPO TLAYTE SRL DE MI,PUEBLA,210390381,SORGO,381,69407.71,CALL
SOCIEDAD COOPERATIVA DE CONSUMO  AGROPECUARIO  DEL GUADIANA SC DE RL DE CV,DURANGO,100290030,MAÍZ,254,48233.81,PUT
SOCIEDAD COOPERATIVA DE CONSUMO  AGROPECUARIO  DEL GUADIANA SC DE RL DE CV,DURANGO,100290055,MAÍZ,127,24116.9,PUT
SOCIEDAD COOPERATIVA DE CONSUMO  AGROPECUARIO  DEL GUADIANA SC DE RL DE CV,DURANGO,100290071,MAÍZ,127,24116.9,PUT
SOCIEDAD COOPERATIVA DE CONSUMO  AGROPECUARIO  DEL GUADIANA SC DE RL DE CV,DURANGO,100290097,MAÍZ,127,24116.9,PUT
SOCIEDAD COOPERATIVA DE CONSUMO  AGROPECUARIO  DEL GUADIANA SC DE RL DE CV,DURANGO,100290113,MAÍZ,127,24116.9,PUT
SOCIEDAD COOPERATIVA DE CONSUMO  AGROPECUARIO  DEL GUADIANA SC DE RL DE CV,DURANGO,100290139,MAÍZ,127,24116.9,PUT
SOCIEDAD COOPERATIVA DE CONSUMO  AGROPECUARIO  DEL GUADIANA SC DE RL DE CV,DURANGO,100290154,MAÍZ,127,24116.9,PUT
SOCIEDAD COOPERATIVA DE CONSUMO  AGROPECUARIO  DEL GUADIANA SC DE RL DE CV,DURANGO,100290170,MAÍZ,254,48233.81,PUT
SOCIEDAD COOPERATIVA DE CONSUMO  AGROPECUARIO  DEL GUADIANA SC DE RL DE CV,DURANGO,100290196,MAÍZ,127,24116.9,PUT
SOCIEDAD   COOPERATIVA   DE CONSUMO  AGROPECUARIO  DEL GUADIANA SC DE RL DE CV,DURANGO,100290212,MAÍZ,127,24116.9,PUT
SOCIEDAD   COOPERATIVA   DE CONSUMO  AGROPECUARIO  DEL GUADIANA SC DE RL DE CV,DURANGO,100290238,MAÍZ,127,24116.9,PUT
SOCIEDAD   COOPERATIVA   DE CONSUMO  AGROPECUARIO  DEL GUADIANA SC DE RL DE CV,DURANGO,100290253,MAÍZ,254,48233.81,PUT
LUIS ROBERTO ROSALES VALLES,DURANGO,100290048,MAÍZ,254,46271.81,CALL
JOSE FRANCISCO VAZQUEZ ZAMARRIPA,DURANGO,100290063,MAÍZ,127,23135.9,CALL
FRANCISCO   JAVIER HERNANDEZ CHAVEZ,DURANGO,100290089,MAÍZ,127,23135.9,CALL
FERNANDO VARGAS MELENDEZ,DURANGO,100290105,MAÍZ,127,23135.9,CALL
EDUVIJES CARRERA RAMOS,DURANGO,100290121,MAÍZ,127,23135.9,CALL
VICTOR HUGO HUERTA SOTO,DURANGO,100290147,MAÍZ,127,23135.9,CALL
SUSANA MARIA CAMACHO CABALLERO,DURANGO,100290162,MAÍZ,127,23135.9,CALL
EVELIO REYES ANDRADE,DURANGO,100290188,MAÍZ,254,46271.81,CALL
JUAN ANTONIO SALMERON GUERRERO,DURANGO,100290204,MAÍZ,127,23135.9,CALL
CARLOS  CUAHUTEMOC  NAJERA MUÑOZ,DURANGO,100290220,MAÍZ,127,23135.9,CALL
FIDEL GAMBOA GERRERA,DURANGO,100290246,MAÍZ,127,23135.9,CALL
NOEL GHERRERA MARTINEZ,DURANGO,100290261,MAÍZ,254,46271.81,CALL
ALMIDONES MEXICANOS SA DE CV,JALISCO,140290255,MAÍZ,1651,326272.75,PUT
ALMIDONES MEXICANOS SA DE CV,JALISCO,140290263,MAÍZ,4445,878426.64,PUT
ALMIDONES MEXICANOS SA DE CV,JALISCO,140290271,MAÍZ,2159,426664.37,PUT
ALMIDONES MEXICANOS SA DE CV,JALISCO,140290289,MAÍZ,4953,978818.26,PUT
ALMIDONES MEXICANOS SA DE CV,JALISCO,140290297,MAÍZ,2413,476860.18,PUT
ALMIDONES MEXICANOS SA DE CV,JALISCO,140290305,MAÍZ,127,25097.9,PUT
ALMIDONES MEXICANOS SA DE CV,JALISCO,140290313,MAÍZ,2413,476860.18,PUT
ALMIDONES MEXICANOS SA DE CV,JALISCO,140290230,MAÍZ,1143,225881.14,PUT
ALMIDONES MEXICANOS SA DE CV,JALISCO,140290248,MAÍZ,3810,752937.12,PUT
MINSA SA DE CV,JALISCO,140290214,MAÍZ,1397,319240.94,PUT
